Ligand,Binding Affinity,rmsd/ub, rmsd/lb
pre_6m20_pfHt1_Compound_102_uff_E=251.75_uff_E=235.07,-7,0,0
pre_6m20_pfHt1_Compound_110_uff_E=544.19_uff_E=544.10,-7,0,0
pre_6m20_pfHt1_Compound_112_uff_E=401.24_uff_E=401.01,-7,0,0
pre_6m20_pfHt1_Compound_129_uff_E=389.87_uff_E=389.77,-7,0,0
pre_6m20_pfHt1_Compound_134_uff_E=516.28_uff_E=516.19,-7,0,0
pre_6m20_pfHt1_Compound_154_uff_E=1445.61_uff_E=1445.61,-7,0,0
pre_6m20_pfHt1_Compound_165_uff_E=629.88_uff_E=587.21,-7,0,0
pre_6m20_pfHt1_Compound_184_uff_E=160.31_uff_E=160.28,-7,0,0
pre_6m20_pfHt1_Compound_185_uff_E=777.77_uff_E=777.69,-7,0,0
pre_6m20_pfHt1_Compound_192_uff_E=262.95_uff_E=260.05,-7,0,0
pre_6m20_pfHt1_Compound_213_uff_E=703.01_uff_E=694.11,-7,0,0
pre_6m20_pfHt1_Compound_23_uff_E=475.07_uff_E=474.97,-7,0,0
pre_6m20_pfHt1_Compound_233_uff_E=333.22_uff_E=333.15,-7,0,0
pre_6m20_pfHt1_Compound_247_uff_E=400.34_uff_E=399.62,-7,0,0
pre_6m20_pfHt1_Compound_251_uff_E=273.33_uff_E=232.95,-7,0,0
pre_6m20_pfHt1_Compound_258_uff_E=496.96_uff_E=490.79,-7,0,0
pre_6m20_pfHt1_Compound_276_uff_E=542.75_uff_E=542.67,-7,0,0
pre_6m20_pfHt1_Compound_284_uff_E=510.42_uff_E=510.21,-7,0,0
pre_6m20_pfHt1_Compound_287_uff_E=165.11_uff_E=164.81,-7,0,0
pre_6m20_pfHt1_Compound_311_uff_E=489.78_uff_E=489.36,-7,0,0
pre_6m20_pfHt1_Compound_355_uff_E=1903.06_uff_E=1903.01,-7,0,0
pre_6m20_pfHt1_Compound_36_uff_E=740.55_uff_E=740.35,-7,0,0
pre_6m20_pfHt1_Compound_52_uff_E=327.17_uff_E=327.07,-7,0,0
pre_6m20_pfHt1_Compound_9_uff_E=503.07_uff_E=502.97,-7,0,0
pre_6m20_pfHt1_Compound_135_uff_E=622.22_uff_E=620.15,-6.9,0,0
pre_6m20_pfHt1_Compound_136_uff_E=243.12_uff_E=228.76,-6.9,0,0
pre_6m20_pfHt1_Compound_198_uff_E=844.38_uff_E=761.81,-6.9,0,0
pre_6m20_pfHt1_Compound_218_uff_E=359.48_uff_E=359.29,-6.9,0,0
pre_6m20_pfHt1_Compound_223_uff_E=182.78_uff_E=182.71,-6.9,0,0
pre_6m20_pfHt1_Compound_245_uff_E=444.65_uff_E=444.31,-6.9,0,0
pre_6m20_pfHt1_Compound_260_uff_E=552.65_uff_E=461.55,-6.9,0,0
pre_6m20_pfHt1_Compound_273_uff_E=166.06_uff_E=165.97,-6.9,0,0
pre_6m20_pfHt1_Compound_277_uff_E=318.35_uff_E=318.26,-6.9,0,0
pre_6m20_pfHt1_Compound_280_uff_E=599.04_uff_E=598.95,-6.9,0,0
pre_6m20_pfHt1_Compound_295_uff_E=727.94_uff_E=664.46,-6.9,0,0
pre_6m20_pfHt1_Compound_337_uff_E=453.10_uff_E=453.01,-6.9,0,0
pre_6m20_pfHt1_Compound_352_uff_E=574.49_uff_E=574.27,-6.9,0,0
pre_6m20_pfHt1_Compound_387_uff_E=604.11_uff_E=601.95,-6.9,0,0
pre_6m20_pfHt1_Compound_55_uff_E=385.57_uff_E=385.51,-6.9,0,0
pre_6m20_pfHt1_Compound_73_uff_E=271.37_uff_E=271.16,-6.9,0,0
pre_6m20_pfHt1_Compound_81_uff_E=241.23_uff_E=241.14,-6.9,0,0
pre_6m20_pfHt1_Compound_101_uff_E=706.73_uff_E=700.28,-6.8,0,0
pre_6m20_pfHt1_Compound_106_uff_E=783.28_uff_E=708.93,-6.8,0,0
pre_6m20_pfHt1_Compound_115_uff_E=213.72_uff_E=213.63,-6.8,0,0
pre_6m20_pfHt1_Compound_117_uff_E=687.78_uff_E=687.72,-6.8,0,0
pre_6m20_pfHt1_Compound_155_uff_E=1211.28_uff_E=1153.42,-6.8,0,0
pre_6m20_pfHt1_Compound_156_uff_E=1886.62_uff_E=1886.53,-6.8,0,0
pre_6m20_pfHt1_Compound_16_uff_E=430.64_uff_E=430.40,-6.8,0,0
pre_6m20_pfHt1_Compound_188_uff_E=226.16_uff_E=226.07,-6.8,0,0
pre_6m20_pfHt1_Compound_231_uff_E=215.18_uff_E=215.11,-6.8,0,0
pre_6m20_pfHt1_Compound_291_uff_E=484.77_uff_E=484.53,-6.8,0,0
pre_6m20_pfHt1_Compound_326_uff_E=405.20_uff_E=404.97,-6.8,0,0
pre_6m20_pfHt1_Compound_368_uff_E=164.44_uff_E=164.35,-6.8,0,0
pre_6m20_pfHt1_Compound_58_uff_E=312.34_uff_E=312.24,-6.8,0,0
pre_6m20_pfHt1_Compound_63_uff_E=291.25_uff_E=290.92,-6.8,0,0
pre_6m20_pfHt1_Compound_88_uff_E=2261.72_uff_E=2261.30,-6.8,0,0
pre_6m20_pfHt1_Compound_157_uff_E=383.82_uff_E=383.72,-6.7,0,0
pre_6m20_pfHt1_Compound_2_uff_E=932.54_uff_E=932.48,-6.7,0,0
pre_6m20_pfHt1_Compound_217_uff_E=270.71_uff_E=218.46,-6.7,0,0
pre_6m20_pfHt1_Compound_225_uff_E=174.65_uff_E=174.56,-6.7,0,0
pre_6m20_pfHt1_Compound_238_uff_E=172.72_uff_E=172.65,-6.7,0,0
pre_6m20_pfHt1_Compound_271_uff_E=428.01_uff_E=420.89,-6.7,0,0
pre_6m20_pfHt1_Compound_317_uff_E=906.27_uff_E=904.19,-6.7,0,0
pre_6m20_pfHt1_Compound_349_uff_E=386.44_uff_E=386.37,-6.7,0,0
pre_6m20_pfHt1_Compound_385_uff_E=492.68_uff_E=492.36,-6.7,0,0
pre_6m20_pfHt1_Compound_64_uff_E=539.79_uff_E=539.72,-6.7,0,0
pre_6m20_pfHt1_Compound_96_uff_E=241.38_uff_E=240.57,-6.7,0,0
pre_6m20_pfHt1_Compound_118_uff_E=379.24_uff_E=379.02,-6.6,0,0
pre_6m20_pfHt1_Compound_121_uff_E=1813.12_uff_E=1811.73,-6.6,0,0
pre_6m20_pfHt1_Compound_142_uff_E=1394.92_uff_E=1394.68,-6.6,0,0
pre_6m20_pfHt1_Compound_143_uff_E=1215.51_uff_E=1202.79,-6.6,0,0
pre_6m20_pfHt1_Compound_162_uff_E=403.71_uff_E=403.61,-6.6,0,0
pre_6m20_pfHt1_Compound_163_uff_E=386.98_uff_E=386.55,-6.6,0,0
pre_6m20_pfHt1_Compound_181_uff_E=302.53_uff_E=299.27,-6.6,0,0
pre_6m20_pfHt1_Compound_224_uff_E=894.98_uff_E=886.13,-6.6,0,0
pre_6m20_pfHt1_Compound_281_uff_E=927.81_uff_E=869.17,-6.6,0,0
pre_6m20_pfHt1_Compound_288_uff_E=335.01_uff_E=334.92,-6.6,0,0
pre_6m20_pfHt1_Compound_308_uff_E=169.36_uff_E=169.27,-6.6,0,0
pre_6m20_pfHt1_Compound_312_uff_E=158.63_uff_E=158.57,-6.6,0,0
pre_6m20_pfHt1_Compound_371_uff_E=763.66_uff_E=763.44,-6.6,0,0
pre_6m20_pfHt1_Compound_38_uff_E=202.34_uff_E=196.75,-6.6,0,0
pre_6m20_pfHt1_Compound_68_uff_E=445.54_uff_E=445.34,-6.6,0,0
pre_6m20_pfHt1_Compound_79_uff_E=595.22_uff_E=456.82,-6.6,0,0
pre_6m20_pfHt1_Compound_82_uff_E=566.93_uff_E=566.83,-6.6,0,0
pre_6m20_pfHt1_Compound_87_uff_E=477.42_uff_E=477.32,-6.6,0,0
pre_6m20_pfHt1_Compound_107_uff_E=226.43_uff_E=223.57,-6.5,0,0
pre_6m20_pfHt1_Compound_161_uff_E=548.77_uff_E=548.33,-6.5,0,0
pre_6m20_pfHt1_Compound_167_uff_E=470.00_uff_E=469.92,-6.5,0,0
pre_6m20_pfHt1_Compound_179_uff_E=495.87_uff_E=495.68,-6.5,0,0
pre_6m20_pfHt1_Compound_18_uff_E=432.91_uff_E=432.67,-6.5,0,0
pre_6m20_pfHt1_Compound_180_uff_E=136.16_uff_E=136.07,-6.5,0,0
pre_6m20_pfHt1_Compound_19_uff_E=596.19_uff_E=587.99,-6.5,0,0
pre_6m20_pfHt1_Compound_203_uff_E=430.27_uff_E=430.19,-6.5,0,0
pre_6m20_pfHt1_Compound_226_uff_E=193.48_uff_E=193.16,-6.5,0,0
pre_6m20_pfHt1_Compound_235_uff_E=495.13_uff_E=494.69,-6.5,0,0
pre_6m20_pfHt1_Compound_248_uff_E=423.56_uff_E=423.32,-6.5,0,0
pre_6m20_pfHt1_Compound_270_uff_E=131.72_uff_E=131.63,-6.5,0,0
pre_6m20_pfHt1_Compound_301_uff_E=270.00_uff_E=257.91,-6.5,0,0
pre_6m20_pfHt1_Compound_329_uff_E=151.38_uff_E=151.29,-6.5,0,0
pre_6m20_pfHt1_Compound_333_uff_E=352.84_uff_E=352.74,-6.5,0,0
pre_6m20_pfHt1_Compound_364_uff_E=441.83_uff_E=437.43,-6.5,0,0
pre_6m20_pfHt1_Compound_375_uff_E=216.33_uff_E=216.23,-6.5,0,0
pre_6m20_pfHt1_Compound_39_uff_E=164.70_uff_E=164.63,-6.5,0,0
pre_6m20_pfHt1_Compound_41_uff_E=269.93_uff_E=257.99,-6.5,0,0
pre_6m20_pfHt1_Compound_77_uff_E=496.45_uff_E=496.35,-6.5,0,0
pre_6m20_pfHt1_Compound_111_uff_E=507.78_uff_E=507.55,-6.4,0,0
pre_6m20_pfHt1_Compound_126_uff_E=123.48_uff_E=123.39,-6.4,0,0
pre_6m20_pfHt1_Compound_149_uff_E=389.96_uff_E=389.24,-6.4,0,0
pre_6m20_pfHt1_Compound_177_uff_E=233.48_uff_E=233.39,-6.4,0,0
pre_6m20_pfHt1_Compound_178_uff_E=503.74_uff_E=503.64,-6.4,0,0
pre_6m20_pfHt1_Compound_201_uff_E=437.38_uff_E=437.28,-6.4,0,0
pre_6m20_pfHt1_Compound_204_uff_E=335.26_uff_E=335.17,-6.4,0,0
pre_6m20_pfHt1_Compound_212_uff_E=295.26_uff_E=295.17,-6.4,0,0
pre_6m20_pfHt1_Compound_229_uff_E=282.41_uff_E=264.34,-6.4,0,0
pre_6m20_pfHt1_Compound_236_uff_E=1517.36_uff_E=1517.07,-6.4,0,0
pre_6m20_pfHt1_Compound_266_uff_E=400.37_uff_E=400.17,-6.4,0,0
pre_6m20_pfHt1_Compound_275_uff_E=1064.01_uff_E=1063.92,-6.4,0,0
pre_6m20_pfHt1_Compound_289_uff_E=530.52_uff_E=530.44,-6.4,0,0
pre_6m20_pfHt1_Compound_315_uff_E=180.25_uff_E=170.33,-6.4,0,0
pre_6m20_pfHt1_Compound_345_uff_E=1271.03_uff_E=1249.32,-6.4,0,0
pre_6m20_pfHt1_Compound_373_uff_E=181.59_uff_E=181.52,-6.4,0,0
pre_6m20_pfHt1_Compound_49_uff_E=375.27_uff_E=375.18,-6.4,0,0
pre_6m20_pfHt1_Compound_59_uff_E=366.77_uff_E=366.72,-6.4,0,0
pre_6m20_pfHt1_Compound_71_uff_E=308.66_uff_E=308.45,-6.4,0,0
pre_6m20_pfHt1_Compound_98_uff_E=220.17_uff_E=210.31,-6.4,0,0
pre_6m20_pfHt1_Compound_108_uff_E=484.19_uff_E=484.10,-6.3,0,0
pre_6m20_pfHt1_Compound_210_uff_E=391.57_uff_E=391.37,-6.3,0,0
pre_6m20_pfHt1_Compound_279_uff_E=162.17_uff_E=162.08,-6.3,0,0
pre_6m20_pfHt1_Compound_309_uff_E=586.28_uff_E=584.74,-6.3,0,0
pre_6m20_pfHt1_Compound_319_uff_E=334.50_uff_E=334.48,-6.3,0,0
pre_6m20_pfHt1_Compound_323_uff_E=292.39_uff_E=292.09,-6.3,0,0
pre_6m20_pfHt1_Compound_340_uff_E=245.57_uff_E=245.48,-6.3,0,0
pre_6m20_pfHt1_Compound_343_uff_E=205.66_uff_E=191.56,-6.3,0,0
pre_6m20_pfHt1_Compound_86_uff_E=416.74_uff_E=413.07,-6.3,0,0
pre_6m20_pfHt1_Compound_104_uff_E=203.96_uff_E=203.86,-6.2,0,0
pre_6m20_pfHt1_Compound_105_uff_E=766.20_uff_E=765.71,-6.2,0,0
pre_6m20_pfHt1_Compound_199_uff_E=216.26_uff_E=216.18,-6.2,0,0
pre_6m20_pfHt1_Compound_200_uff_E=605.43_uff_E=605.37,-6.2,0,0
pre_6m20_pfHt1_Compound_219_uff_E=104.13_uff_E=103.93,-6.2,0,0
pre_6m20_pfHt1_Compound_234_uff_E=658.97_uff_E=537.50,-6.2,0,0
pre_6m20_pfHt1_Compound_246_uff_E=175.19_uff_E=174.95,-6.2,0,0
pre_6m20_pfHt1_Compound_290_uff_E=321.01_uff_E=320.92,-6.2,0,0
pre_6m20_pfHt1_Compound_3_uff_E=680.83_uff_E=680.62,-6.2,0,0
pre_6m20_pfHt1_Compound_302_uff_E=133.04_uff_E=132.97,-6.2,0,0
pre_6m20_pfHt1_Compound_316_uff_E=519.20_uff_E=519.11,-6.2,0,0
pre_6m20_pfHt1_Compound_320_uff_E=376.84_uff_E=370.47,-6.2,0,0
pre_6m20_pfHt1_Compound_37_uff_E=677.10_uff_E=676.88,-6.2,0,0
pre_6m20_pfHt1_Compound_383_uff_E=1942.24_uff_E=1937.55,-6.2,0,0
pre_6m20_pfHt1_Compound_60_uff_E=330.82_uff_E=330.62,-6.2,0,0
pre_6m20_pfHt1_Compound_78_uff_E=325.77_uff_E=325.67,-6.2,0,0
pre_6m20_pfHt1_Compound_80_uff_E=389.59_uff_E=384.10,-6.2,0,0
pre_6m20_pfHt1_Compound_84_uff_E=378.19_uff_E=372.59,-6.2,0,0
pre_6m20_pfHt1_Compound_124_uff_E=387.92_uff_E=370.96,-6.1,0,0
pre_6m20_pfHt1_Compound_15_uff_E=1704.55_uff_E=1704.54,-6.1,0,0
pre_6m20_pfHt1_Compound_237_uff_E=394.63_uff_E=394.42,-6.1,0,0
pre_6m20_pfHt1_Compound_25_uff_E=1409.44_uff_E=1409.43,-6.1,0,0
pre_6m20_pfHt1_Compound_259_uff_E=454.62_uff_E=454.53,-6.1,0,0
pre_6m20_pfHt1_Compound_264_uff_E=215.77_uff_E=215.70,-6.1,0,0
