Ligand,Binding Affinity,rmsd/ub, rmsd/lb
pre_pfpk5_1v0p_Compound_311_uff_E=489.78_uff_E=489.36,-7.1,0,0
pre_pfpk5_1v0p_Compound_276_uff_E=542.75_uff_E=542.67,-7.1,0,0
pre_pfpk5_1v0p_Compound_231_uff_E=215.18_uff_E=215.11,-7.1,0,0
pre_pfpk5_1v0p_Compound_187_uff_E=643.53_uff_E=643.43,-7.1,0,0
pre_pfpk5_1v0p_Compound_169_uff_E=528.06_uff_E=449.08,-7.1,0,0
pre_pfpk5_1v0p_Compound_146_uff_E=233.09_uff_E=233.01,-7.1,0,0
pre_pfpk5_1v0p_Compound_106_uff_E=783.28_uff_E=708.93,-7.1,0,0
pre_pfpk5_1v0p_Compound_71_uff_E=308.66_uff_E=308.45,-7,0,0
pre_pfpk5_1v0p_Compound_61_uff_E=499.30_uff_E=480.30,-7,0,0
pre_pfpk5_1v0p_Compound_361_uff_E=449.52_uff_E=447.14,-7,0,0
pre_pfpk5_1v0p_Compound_322_uff_E=567.12_uff_E=566.91,-7,0,0
pre_pfpk5_1v0p_Compound_309_uff_E=586.28_uff_E=584.74,-7,0,0
pre_pfpk5_1v0p_Compound_260_uff_E=552.65_uff_E=461.55,-7,0,0
pre_pfpk5_1v0p_Compound_251_uff_E=273.33_uff_E=232.95,-7,0,0
pre_pfpk5_1v0p_Compound_243_uff_E=561.17_uff_E=561.08,-7,0,0
pre_pfpk5_1v0p_Compound_136_uff_E=243.12_uff_E=228.76,-7,0,0
pre_pfpk5_1v0p_Compound_127_uff_E=352.93_uff_E=352.73,-7,0,0
pre_pfpk5_1v0p_Compound_112_uff_E=401.24_uff_E=401.01,-7,0,0
pre_pfpk5_1v0p_Compound_9_uff_E=503.07_uff_E=502.97,-6.9,0,0
pre_pfpk5_1v0p_Compound_63_uff_E=291.25_uff_E=290.92,-6.9,0,0
pre_pfpk5_1v0p_Compound_387_uff_E=604.11_uff_E=601.95,-6.9,0,0
pre_pfpk5_1v0p_Compound_334_uff_E=1078.14_uff_E=1001.68,-6.9,0,0
pre_pfpk5_1v0p_Compound_324_uff_E=1699.37_uff_E=1658.10,-6.9,0,0
pre_pfpk5_1v0p_Compound_318_uff_E=630.93_uff_E=620.29,-6.9,0,0
pre_pfpk5_1v0p_Compound_285_uff_E=507.78_uff_E=486.31,-6.9,0,0
pre_pfpk5_1v0p_Compound_180_uff_E=136.16_uff_E=136.07,-6.9,0,0
pre_pfpk5_1v0p_Compound_167_uff_E=470.00_uff_E=469.92,-6.9,0,0
pre_pfpk5_1v0p_Compound_148_uff_E=159.01_uff_E=158.81,-6.9,0,0
pre_pfpk5_1v0p_Compound_13_uff_E=540.33_uff_E=536.08,-6.9,0,0
pre_pfpk5_1v0p_Compound_113_uff_E=432.02_uff_E=385.54,-6.9,0,0
pre_pfpk5_1v0p_Compound_101_uff_E=706.73_uff_E=700.28,-6.9,0,0
pre_pfpk5_1v0p_obj01_uff_E=478.20_uff_E=444.58,-6.8,0,0
pre_pfpk5_1v0p_Compound_88_uff_E=2261.72_uff_E=2261.30,-6.8,0,0
pre_pfpk5_1v0p_Compound_39_uff_E=164.70_uff_E=164.63,-6.8,0,0
pre_pfpk5_1v0p_Compound_375_uff_E=216.33_uff_E=216.23,-6.8,0,0
pre_pfpk5_1v0p_Compound_308_uff_E=169.36_uff_E=169.27,-6.8,0,0
pre_pfpk5_1v0p_Compound_255_uff_E=312.61_uff_E=312.52,-6.8,0,0
pre_pfpk5_1v0p_Compound_213_uff_E=703.01_uff_E=694.11,-6.8,0,0
pre_pfpk5_1v0p_Compound_211_uff_E=542.97_uff_E=542.87,-6.8,0,0
pre_pfpk5_1v0p_Compound_201_uff_E=437.38_uff_E=437.28,-6.8,0,0
pre_pfpk5_1v0p_Compound_198_uff_E=844.38_uff_E=761.81,-6.8,0,0
pre_pfpk5_1v0p_Compound_177_uff_E=233.48_uff_E=233.39,-6.8,0,0
pre_pfpk5_1v0p_Compound_16_uff_E=430.64_uff_E=430.40,-6.8,0,0
pre_pfpk5_1v0p_Compound_142_uff_E=1394.92_uff_E=1394.68,-6.8,0,0
pre_pfpk5_1v0p_Compound_129_uff_E=389.87_uff_E=389.77,-6.8,0,0
pre_pfpk5_1v0p_Compound_111_uff_E=507.78_uff_E=507.55,-6.8,0,0
pre_pfpk5_1v0p_Compound_108_uff_E=484.19_uff_E=484.10,-6.8,0,0
pre_pfpk5_1v0p_Compound_98_uff_E=220.17_uff_E=210.31,-6.7,0,0
pre_pfpk5_1v0p_Compound_94_uff_E=509.84_uff_E=509.60,-6.7,0,0
pre_pfpk5_1v0p_Compound_381_uff_E=788.92_uff_E=782.47,-6.7,0,0
pre_pfpk5_1v0p_Compound_323_uff_E=292.39_uff_E=292.09,-6.7,0,0
pre_pfpk5_1v0p_Compound_3_uff_E=680.83_uff_E=680.62,-6.7,0,0
pre_pfpk5_1v0p_Compound_218_uff_E=359.48_uff_E=359.29,-6.7,0,0
pre_pfpk5_1v0p_Compound_207_uff_E=869.12_uff_E=789.60,-6.7,0,0
pre_pfpk5_1v0p_Compound_18_uff_E=432.91_uff_E=432.67,-6.7,0,0
pre_pfpk5_1v0p_Compound_162_uff_E=403.71_uff_E=403.61,-6.7,0,0
pre_pfpk5_1v0p_Compound_110_uff_E=544.19_uff_E=544.10,-6.7,0,0
pre_pfpk5_1v0p_Compound_107_uff_E=226.43_uff_E=223.57,-6.7,0,0
pre_pfpk5_1v0p_Compound_79_uff_E=595.22_uff_E=456.82,-6.6,0,0
pre_pfpk5_1v0p_Compound_73_uff_E=271.37_uff_E=271.16,-6.6,0,0
pre_pfpk5_1v0p_Compound_37_uff_E=677.10_uff_E=676.88,-6.6,0,0
pre_pfpk5_1v0p_Compound_349_uff_E=386.44_uff_E=386.37,-6.6,0,0
pre_pfpk5_1v0p_Compound_331_uff_E=802.59_uff_E=802.58,-6.6,0,0
pre_pfpk5_1v0p_Compound_319_uff_E=334.50_uff_E=334.48,-6.6,0,0
pre_pfpk5_1v0p_Compound_297_uff_E=508.07_uff_E=506.76,-6.6,0,0
pre_pfpk5_1v0p_Compound_279_uff_E=162.17_uff_E=162.08,-6.6,0,0
pre_pfpk5_1v0p_Compound_179_uff_E=495.87_uff_E=495.68,-6.6,0,0
pre_pfpk5_1v0p_Compound_120_uff_E=1670.87_uff_E=1517.96,-6.6,0,0
pre_pfpk5_1v0p_Compound_11_uff_E=329.62_uff_E=329.57,-6.6,0,0
pre_pfpk5_1v0p_Compound_96_uff_E=241.38_uff_E=240.57,-6.5,0,0
pre_pfpk5_1v0p_Compound_78_uff_E=325.77_uff_E=325.67,-6.5,0,0
pre_pfpk5_1v0p_Compound_49_uff_E=375.27_uff_E=375.18,-6.5,0,0
pre_pfpk5_1v0p_Compound_388_uff_E=378.37_uff_E=378.27,-6.5,0,0
pre_pfpk5_1v0p_Compound_385_uff_E=492.68_uff_E=492.36,-6.5,0,0
pre_pfpk5_1v0p_Compound_38_uff_E=202.34_uff_E=196.75,-6.5,0,0
pre_pfpk5_1v0p_Compound_333_uff_E=352.84_uff_E=352.74,-6.5,0,0
pre_pfpk5_1v0p_Compound_320_uff_E=376.84_uff_E=370.47,-6.5,0,0
pre_pfpk5_1v0p_Compound_317_uff_E=906.27_uff_E=904.19,-6.5,0,0
pre_pfpk5_1v0p_Compound_288_uff_E=335.01_uff_E=334.92,-6.5,0,0
pre_pfpk5_1v0p_Compound_259_uff_E=454.62_uff_E=454.53,-6.5,0,0
pre_pfpk5_1v0p_Compound_248_uff_E=423.56_uff_E=423.32,-6.5,0,0
pre_pfpk5_1v0p_Compound_234_uff_E=658.97_uff_E=537.50,-6.5,0,0
pre_pfpk5_1v0p_Compound_233_uff_E=333.22_uff_E=333.15,-6.5,0,0
pre_pfpk5_1v0p_Compound_217_uff_E=270.71_uff_E=218.46,-6.5,0,0
pre_pfpk5_1v0p_Compound_212_uff_E=295.26_uff_E=295.17,-6.5,0,0
